WEAPON_FOUND_FLAG,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,LOCATION_IN_OUT_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECT_REPORTED_AGE,SUSPECT_SEX,suspect_race_generalized,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,STOP_LOCATION_BORO_NAME,precinct_2020,pct_black_precinct,is_dominant_race_p,total_pop,black,white,hisp_latino,other,stop_patrol_boro,pct_black_boro,OBSERVED_DURATION_MIN,obs_duration_min_bin,suspect_height_bin,suspect_age_bin
0,2019-07-05,22:30:00,2019,July,Friday,Based on Radio Run,O,PSB,1.0,42.0,MALE,black,6.3,220.0,MED,QUEENS,107,0.13711475973978704,0,151107.0,20719.0,65452.0,25621.0,64936.0,PBQS,0.388,1.0,1,very_tall,middle_age
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,18.0,MALE,black,5.1,160.0,THN,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,very_short,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,18.0,MALE,black,5.7,150.0,THN,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,medium,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,17.0,MALE,black,5.5,140.0,THN,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,short,juvenile
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,16.0,MALE,black,5.8,160.0,THN,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,medium,juvenile
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,19.0,MALE,black,5.7,190.0,HEA,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,medium,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,20.0,MALE,black,5.5,140.0,MED,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,short,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,17.0,MALE,black,5.9,160.0,THN,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,tall,juvenile
0,2019-07-05,3:15:00,2019,July,Friday,Based on Self Initiated,O,Housing,1.0,17.0,MALE,black,5.11,160.0,MED,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,very_short,juvenile
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,17.0,MALE,black,5.6,140.0,THN,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,short,juvenile
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,19.0,MALE,black,5.6,145.0,MED,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,short,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,22.0,MALE,black,5.7,160.0,HEA,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,medium,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,22.0,MALE,black,6.1,240.0,HEA,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,very_tall,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,19.0,MALE,black,5.6,155.0,MED,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,short,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,24.0,MALE,black,5.8,195.0,Muscular,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,medium,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,19.0,MALE,black,5.8,220.0,HEA,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,medium,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,18.0,MALE,black,5.5,155.0,MED,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,short,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,20.0,MALE,black,5.7,160.0,MED,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,medium,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,19.0,MALE,black,5.6,170.0,HEA,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,short,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,20.0,MALE,black,5.7,150.0,MED,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,medium,young_adult
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,17.0,MALE,black,5.9,175.0,THN,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,tall,juvenile
0,2019-07-05,21:40:00,2019,July,Friday,Based on Self Initiated,O,PSB,1.0,19.0,MALE,black,5.4,145.0,MED,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,short,young_adult
0,2019-07-06,22:04:00,2019,July,Saturday,Based on Self Initiated,O,PSB,1.0,20.0,MALE,black,5.1,170.0,THN,STATEN ISLAND,120,0.25107072065694463,0,113008.0,28373.0,58854.0,29914.0,25781.0,PBSI,0.106,1.0,1,very_short,young_adult
1,2019-07-06,0:51:00,2019,July,Saturday,Based on Self Initiated,O,PSB,4.0,23.0,MALE,hisp_latino,5.8,165.0,THN,MANHATTAN,34,0.10891369337177832,0,113062.0,12314.0,47323.0,77808.0,53425.0,PBMN,0.217,4.0,3-5,medium,young_adult
0,2019-07-06,3:28:00,2019,July,Saturday,Based on C/W on Scene,O,Housing,2.0,22.0,MALE,black,5.7,150.0,THN,MANHATTAN,7,0.10632596930174787,0,56355.0,5992.0,21520.0,17976.0,28843.0,PBMS,0.056,2.0,2,medium,young_adult
0,2019-07-07,1:25:00,2019,July,Sunday,Based on Radio Run,O,PSB,1.0,25.0,MALE,hisp_latino,5.7,180.0,MED,BRONX,52,0.25148772136360703,0,139307.0,35034.0,37395.0,90981.0,66878.0,PBBX,0.363,1.0,1,medium,adult
0,2019-07-07,2:50:00,2019,July,Sunday,Based on Self Initiated,O,PSB,3.0,30.0,MALE,other,5.7,160.0,THN,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,3.0,3-5,medium,adult
1,2019-07-08,16:21:00,2019,July,Monday,Based on Self Initiated,I,PSB,1.0,16.0,MALE,hisp_latino,5.3,90.0,THN,BRONX,50,0.15464018875344082,0,101720.0,15730.0,54359.0,44156.0,31631.0,PBBX,0.363,1.0,1,short,juvenile
1,2019-07-08,17:04:00,2019,July,Monday,Based on Radio Run,O,PSB,1.0,56.0,MALE,hisp_latino,5.8,165.0,THN,BRONX,42,0.4816328577518117,0,79762.0,38416.0,13814.0,46013.0,27532.0,PBBX,0.363,1.0,1,medium,middle_age
1,2019-07-08,22:18:00,2019,July,Monday,Based on C/W on Scene,S,Transit,1.0,17.0,MALE,black,6.0,175.0,THN,BRONX,47,0.6926247260031239,1,152374.0,105538.0,21739.0,34919.0,25097.0,PBBX,0.363,1.0,1,tall,juvenile
0,2019-07-08,17:45:00,2019,July,Monday,Based on Radio Run,O,PSB,3.0,36.0,MALE,black,5.1,150.0,THN,BRONX,43,0.380497554060492,0,172122.0,65492.0,40191.0,99213.0,66439.0,PBBX,0.363,3.0,3-5,very_short,middle_age
0,2019-07-08,19:04:00,2019,July,Monday,Based on Radio Run,O,PSB,1.0,39.0,MALE,white,6.1,240.0,HEA,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,1.0,1,very_tall,middle_age
0,2019-07-08,19:04:00,2019,July,Monday,Based on Radio Run,O,PSB,1.0,38.0,MALE,white,5.9,160.0,MED,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,1.0,1,tall,middle_age
0,2019-07-08,16:22:00,2019,July,Monday,Based on Radio Run,O,PSB,0.0,17.0,MALE,black,5.11,200.0,MED,BRONX,47,0.6926247260031239,1,152374.0,105538.0,21739.0,34919.0,25097.0,PBBX,0.363,0.1,0,very_short,juvenile
1,2019-07-08,17:30:00,2019,July,Monday,Based on Radio Run,O,Housing,1.0,19.0,MALE,black,5.8,150.0,THN,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,medium,young_adult
0,2019-07-09,19:19:00,2019,July,Tuesday,Based on Radio Run,O,PSB,1.0,17.0,MALE,black,5.8,180.0,HEA,QUEENS,110,0.06619205950160455,0,172634.0,11427.0,50935.0,90314.0,110272.0,PBQN,0.052,1.0,1,medium,juvenile
0,2019-07-09,18:29:00,2019,July,Tuesday,Based on Radio Run,O,PSB,1.0,50.0,MALE,black,5.7,220.0,MED,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,medium,middle_age
0,2019-07-09,2:46:00,2019,July,Tuesday,Based on Radio Run,O,PSB,1.0,25.0,MALE,black,5.6,150.0,THN,MANHATTAN,6,0.021148715970816058,0,62226.0,1316.0,53227.0,3781.0,7683.0,PBMS,0.056,1.0,1,short,adult
0,2019-07-09,20:47:00,2019,July,Tuesday,Based on Radio Run,I,PSB,1.0,17.0,MALE,black,5.7,155.0,MED,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,1.0,1,medium,juvenile
1,2019-07-09,19:48:00,2019,July,Tuesday,Based on Self Initiated,I,Housing,0.0,32.0,MALE,hisp_latino,5.1,170.0,THN,MANHATTAN,32,0.7246905923148488,0,70942.0,51411.0,7498.0,16299.0,12033.0,PBMN,0.217,0.1,0,very_short,adult
0,2019-07-09,2:46:00,2019,July,Tuesday,Based on Radio Run,O,PSB,1.0,26.0,MALE,hisp_latino,6.2,190.0,THN,MANHATTAN,6,0.021148715970816058,0,62226.0,1316.0,53227.0,3781.0,7683.0,PBMS,0.056,1.0,1,very_tall,adult
1,2019-07-09,20:47:00,2019,July,Tuesday,Based on Radio Run,I,PSB,1.0,13.0,MALE,hisp_latino,5.4,120.0,MED,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,1.0,1,short,juvenile
0,2019-07-10,4:20:00,2019,July,Wednesday,Based on Self Initiated,O,PSB,1.0,24.0,MALE,black,6.0,170.0,THN,BRONX,47,0.6926247260031239,1,152374.0,105538.0,21739.0,34919.0,25097.0,PBBX,0.363,1.0,1,tall,young_adult
1,2019-07-10,14:55:00,2019,July,Wednesday,Based on Self Initiated,O,PSB,1.0,16.0,MALE,black,6.1,200.0,HEA,QUEENS,101,0.5258033251323343,1,67065.0,35263.0,19193.0,16941.0,12609.0,PBQS,0.388,1.0,1,very_tall,juvenile
0,2019-07-10,22:11:00,2019,July,Wednesday,Based on Radio Run,I,PSB,15.0,18.0,MALE,black,5.7,150.0,MED,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,15.0,11-30,medium,young_adult
1,2019-07-10,1:04:00,2019,July,Wednesday,Based on Self Initiated,O,PSB,1.0,26.0,MALE,black,5.1,170.0,MED,MANHATTAN,25,0.462883662060964,0,47405.0,21943.0,10886.0,22634.0,14576.0,PBMN,0.217,1.0,1,very_short,adult
1,2019-07-10,19:45:00,2019,July,Wednesday,Based on C/W on Scene,I,PSB,1.0,50.0,MALE,black,6.0,250.0,HEA,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,tall,middle_age
0,2019-07-12,10:35:00,2019,July,Friday,Based on Radio Run,O,PSB,1.0,22.0,MALE,black,5.8,150.0,THN,MANHATTAN,33,0.1847111411419216,0,76958.0,14215.0,22218.0,57168.0,40525.0,PBMN,0.217,1.0,1,medium,young_adult
0,2019-07-12,10:35:00,2019,July,Friday,Based on Radio Run,O,PSB,1.0,22.0,MALE,hisp_latino,5.7,125.0,THN,MANHATTAN,33,0.1847111411419216,0,76958.0,14215.0,22218.0,57168.0,40525.0,PBMN,0.217,1.0,1,medium,young_adult
0,2019-07-13,11:58:00,2019,July,Saturday,Based on Radio Run,O,PSB,1.0,25.0,MALE,hisp_latino,5.5,190.0,HEA,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,short,adult
0,2019-07-13,22:15:00,2019,July,Saturday,Based on Self Initiated,O,PSB,2.0,20.0,MALE,hisp_latino,6.4,200.0,MED,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,2.0,2,very_tall,young_adult
1,2019-07-13,11:30:00,2019,July,Saturday,Based on Radio Run,O,PSB,2.0,60.0,MALE,hisp_latino,5.6,170.0,HEA,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,2.0,2,short,middle_age
0,2019-07-13,15:25:00,2019,July,Saturday,Based on Self Initiated,O,PSB,1.0,17.0,MALE,black,6.1,150.0,THN,QUEENS,100,0.26493853442698223,0,47913.0,12694.0,29895.0,7161.0,5324.0,PBQS,0.388,1.0,1,very_tall,juvenile
1,2019-07-13,3:14:00,2019,July,Saturday,Based on Self Initiated,O,PSB,1.0,20.0,MALE,black,5.5,120.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,short,young_adult
0,2019-07-14,22:52:00,2019,July,Sunday,Based on Radio Run,O,PSB,3.0,37.0,MALE,hisp_latino,5.11,150.0,MED,QUEENS,101,0.5258033251323343,0,67065.0,35263.0,19193.0,16941.0,12609.0,PBQS,0.388,3.0,3-5,very_short,middle_age
0,2019-07-14,2:15:00,2019,July,Sunday,Based on Self Initiated,O,PSB,1.0,20.0,MALE,black,5.1,130.0,MED,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,1.0,1,very_short,young_adult
0,2019-07-14,0:29:00,2019,July,Sunday,Based on Self Initiated,O,Housing,0.0,30.0,MALE,black,6.0,150.0,THN,BROOKLYN,73,0.8174006568904103,1,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,0.1,0,tall,adult
0,2019-07-14,11:05:00,2019,July,Sunday,Based on Radio Run,O,Housing,0.0,14.0,MALE,black,5.2,150.0,MED,BROOKLYN,61,0.03720755426101663,0,159645.0,5940.0,121073.0,13029.0,32632.0,PBBS,0.276,0.1,0,short,juvenile
0,2019-07-14,21:25:00,2019,July,Sunday,Based on Radio Run,O,Housing,1.0,59.0,MALE,black,5.8,190.0,MED,BROOKLYN,61,0.03720755426101663,0,159645.0,5940.0,121073.0,13029.0,32632.0,PBBS,0.276,1.0,1,medium,middle_age
0,2019-07-15,17:24:00,2019,July,Monday,Based on Radio Run,S,Transit,0.0,29.0,FEMALE,black,5.6,140.0,MED,MANHATTAN,25,0.462883662060964,0,47405.0,21943.0,10886.0,22634.0,14576.0,PBMN,0.217,0.1,0,short,adult
0,2019-07-15,22:20:00,2019,July,Monday,Based on Self Initiated,O,Housing,1.0,13.0,MALE,black,5.5,135.0,THN,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,1.0,1,short,juvenile
0,2019-07-15,21:20:00,2019,July,Monday,Based on Radio Run,O,PSB,1.0,20.0,MALE,black,5.1,150.0,THN,QUEENS,103,0.4558944453370887,1,105803.0,48235.0,12006.0,29343.0,45562.0,PBQS,0.388,1.0,1,very_short,young_adult
0,2019-07-15,12:20:00,2019,July,Monday,Based on Radio Run,I,PSB,1.0,19.0,FEMALE,black,5.5,160.0,MED,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,1.0,1,short,young_adult
1,2019-07-15,19:39:00,2019,July,Monday,Based on Self Initiated,O,PSB,1.0,28.0,MALE,black,6.0,170.0,MED,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,1.0,1,tall,adult
0,2019-07-15,12:09:00,2019,July,Monday,Based on Radio Run,O,PSB,1.0,40.0,MALE,black,6.4,200.0,MED,BRONX,46,0.3660842433697348,0,128200.0,46932.0,23931.0,85600.0,57337.0,PBBX,0.363,1.0,1,very_tall,middle_age
0,2019-07-15,22:20:00,2019,July,Monday,Based on Self Initiated,O,Housing,1.0,11.0,MALE,hisp_latino,5.8,140.0,THN,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,1.0,1,medium,juvenile
0,2019-07-15,22:25:00,2019,July,Monday,Based on Radio Run,O,PSB,1.0,16.0,MALE,black,5.8,145.0,THN,MANHATTAN,23,0.3139003638552239,0,73106.0,22948.0,24574.0,36656.0,25584.0,PBMN,0.217,1.0,1,medium,juvenile
0,2019-07-15,22:35:00,2019,July,Monday,Based on Radio Run,O,PSB,1.0,24.0,MALE,black,5.1,160.0,THN,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,very_short,young_adult
0,2019-07-15,8:55:00,2019,July,Monday,Based on C/W on Scene,S,Transit,2.0,36.0,MALE,black,6.2,180.0,THN,BRONX,44,0.40214147677221546,0,146441.0,58890.0,25956.0,92338.0,61595.0,PBBX,0.363,2.0,2,very_tall,middle_age
0,2019-07-15,22:35:00,2019,July,Monday,Based on Radio Run,O,PSB,1.0,24.0,MALE,black,5.8,150.0,THN,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,medium,young_adult
1,2019-07-16,15:48:00,2019,July,Tuesday,Based on Radio Run,I,PSB,1.0,15.0,MALE,hisp_latino,5.6,130.0,THN,QUEENS,115,0.0798479973889122,0,171576.0,13700.0,66142.0,110108.0,91734.0,PBQN,0.052,1.0,1,short,juvenile
0,2019-07-16,13:55:00,2019,July,Tuesday,Based on C/W on Scene,I,PSB,5.0,30.0,MALE,black,5.1,180.0,THN,BROOKLYN,75,0.5752094606388549,1,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,5.0,3-5,very_short,adult
1,2019-07-17,22:43:00,2019,July,Wednesday,Based on Self Initiated,O,PSB,1.0,16.0,MALE,hisp_latino,5.4,120.0,THN,BROOKLYN,79,0.6079678273489691,0,90263.0,54877.0,20375.0,20014.0,15011.0,PBBN,0.464,1.0,1,short,juvenile
1,2019-07-17,0:15:00,2019,July,Wednesday,Based on Self Initiated,O,PSB,1.0,21.0,MALE,black,6.4,170.0,THN,BRONX,48,0.3386135997886292,0,83266.0,28195.0,23662.0,53447.0,31409.0,PBBX,0.363,1.0,1,very_tall,young_adult
0,2019-07-18,20:25:00,2019,July,Thursday,Based on Radio Run,O,PSB,3.0,35.0,MALE,hisp_latino,5.9,150.0,MED,MANHATTAN,34,0.10891369337177832,0,113062.0,12314.0,47323.0,77808.0,53425.0,PBMN,0.217,3.0,3-5,tall,adult
0,2019-07-18,16:50:00,2019,July,Thursday,Based on Radio Run,O,PSB,1.0,35.0,MALE,white,6.3,250.0,Muscular,BROOKLYN,60,0.14382707761944033,1,104278.0,14998.0,66276.0,17423.0,23004.0,PBBS,0.276,1.0,1,very_tall,adult
0,2019-07-18,19:03:00,2019,July,Thursday,Based on Radio Run,O,PSB,1.0,28.0,MALE,black,5.11,170.0,THN,BROOKLYN,75,0.5752094606388549,1,183328.0,105452.0,26869.0,67131.0,51007.0,PBBN,0.464,1.0,1,very_short,adult
0,2019-07-18,18:21:00,2019,July,Thursday,Based on Self Initiated,O,PSB,1.0,30.0,FEMALE,black,5.4,100.0,THN,BROOKLYN,71,0.7153785977709821,1,98429.0,70414.0,20812.0,9157.0,7203.0,PBBS,0.276,1.0,1,short,adult
0,2019-07-19,23:59:00,2019,July,Friday,Based on Radio Run,O,PSB,5.0,21.0,MALE,hisp_latino,6.0,165.0,THN,MANHATTAN,9,0.09031566003427392,0,76443.0,6904.0,48175.0,18291.0,21364.0,PBMS,0.056,5.0,3-5,tall,young_adult
0,2019-07-20,3:00:00,2019,July,Saturday,Based on Radio Run,O,PSB,0.0,25.0,MALE,black,5.9,170.0,MED,MANHATTAN,14,0.0717156554162026,0,20651.0,1481.0,12868.0,2198.0,6302.0,PBMS,0.056,0.1,0,tall,adult
0,2019-07-20,3:00:00,2019,July,Saturday,Based on Radio Run,O,PSB,1.0,43.0,MALE,hisp_latino,5.8,260.0,HEA,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,medium,middle_age
1,2019-07-20,3:00:00,2019,July,Saturday,Based on Radio Run,O,PSB,1.0,43.0,MALE,hisp_latino,5.8,170.0,MED,QUEENS,114,0.11605989169781915,0,202766.0,23533.0,116720.0,54441.0,62513.0,PBQN,0.052,1.0,1,medium,middle_age
0,2019-07-20,8:40:00,2019,July,Saturday,Based on Radio Run,O,Transit,2.0,38.0,MALE,hisp_latino,5.7,160.0,THN,BROOKLYN,76,0.16487389572939076,0,43694.0,7204.0,29343.0,9543.0,7147.0,PBBS,0.276,2.0,2,medium,middle_age
0,2019-07-21,21:10:00,2019,July,Sunday,Based on Radio Run,I,PSB,1.0,44.0,MALE,black,6.2,220.0,HEA,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,1.0,1,very_tall,middle_age
0,2019-07-21,22:48:00,2019,July,Sunday,Based on Radio Run,S,Transit,1.0,33.0,MALE,white,5.8,220.0,Muscular,STATEN ISLAND,122,0.024442014073764947,1,138982.0,3397.0,119790.0,15903.0,15795.0,PBSI,0.106,1.0,1,medium,adult
0,2019-07-21,0:12:00,2019,July,Sunday,Based on Self Initiated,O,PSB,1.0,15.0,MALE,black,5.8,170.0,MED,BROOKLYN,63,0.44679969810209297,0,108646.0,48543.0,49114.0,9247.0,10989.0,PBBS,0.276,1.0,1,medium,juvenile
0,2019-07-21,15:15:00,2019,July,Sunday,Based on Radio Run,O,PSB,2.0,27.0,MALE,hisp_latino,5.8,160.0,MED,BROOKLYN,73,0.8174006568904103,0,86468.0,70679.0,5148.0,17369.0,10641.0,PBBN,0.464,2.0,2,medium,adult
1,2019-07-21,2:28:00,2019,July,Sunday,Based on Self Initiated,O,PSB,1.0,38.0,MALE,black,5.1,170.0,THN,MANHATTAN,28,0.6036711998392176,1,44781.0,27033.0,9799.0,9393.0,7949.0,PBMN,0.217,1.0,1,very_short,middle_age
0,2019-07-23,15:50:00,2019,July,Tuesday,Based on Radio Run,O,PSB,1.0,17.0,MALE,black,6.0,170.0,THN,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,tall,juvenile
0,2019-07-23,15:50:00,2019,July,Tuesday,Based on Radio Run,O,PSB,1.0,15.0,MALE,black,5.8,190.0,HEA,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,medium,juvenile
0,2019-07-23,15:50:00,2019,July,Tuesday,Based on Radio Run,O,PSB,1.0,17.0,MALE,black,5.9,150.0,THN,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,1.0,1,tall,juvenile
0,2019-07-24,14:38:00,2019,July,Wednesday,Based on Self Initiated,O,PSB,10.0,24.0,MALE,black,5.9,160.0,THN,BRONX,40,0.343016710930413,0,91497.0,31385.0,21270.0,64887.0,38842.0,PBBX,0.363,10.0,6-10,tall,young_adult
1,2019-07-24,14:55:00,2019,July,Wednesday,Based on Self Initiated,O,Housing,1.0,19.0,MALE,black,5.9,150.0,MED,BROOKLYN,69,0.8385061553030303,1,84480.0,70837.0,6885.0,7059.0,6758.0,PBBS,0.276,1.0,1,tall,young_adult
0,2019-07-24,9:56:00,2019,July,Wednesday,Based on Radio Run,O,PSB,1.0,73.0,MALE,white,5.5,175.0,MED,BROOKLYN,72,0.04633605323615622,0,126230.0,5849.0,52711.0,57375.0,67670.0,PBBS,0.276,1.0,1,short,senior
0,2019-07-24,23:15:00,2019,July,Wednesday,Based on Radio Run,O,PSB,1.0,36.0,MALE,black,5.11,290.0,HEA,MANHATTAN,7,0.10632596930174787,0,56355.0,5992.0,21520.0,17976.0,28843.0,PBMS,0.056,1.0,1,very_short,middle_age
0,2019-07-24,15:22:00,2019,July,Wednesday,Based on Radio Run,O,PSB,1.0,15.0,MALE,hisp_latino,5.1,140.0,THN,QUEENS,109,0.02666623543585307,0,247354.0,6596.0,95236.0,41164.0,145522.0,PBQN,0.052,1.0,1,very_short,juvenile
0,2019-07-24,15:22:00,2019,July,Wednesday,Based on Radio Run,O,PSB,1.0,15.0,MALE,hisp_latino,5.2,140.0,THN,QUEENS,109,0.02666623543585307,0,247354.0,6596.0,95236.0,41164.0,145522.0,PBQN,0.052,1.0,1,short,juvenile
0,2019-07-25,18:14:00,2019,July,Thursday,Based on Radio Run,O,Housing,1.0,30.0,MALE,black,6.0,200.0,Muscular,MANHATTAN,32,0.7246905923148488,1,70942.0,51411.0,7498.0,16299.0,12033.0,PBMN,0.217,1.0,1,tall,adult
0,2019-07-25,23:00:00,2019,July,Thursday,Based on Self Initiated,O,PSB,1.0,31.0,MALE,black,6.0,175.0,MED,BROOKLYN,88,0.4546002605939208,1,51421.0,23376.0,18769.0,8093.0,9276.0,PBBN,0.464,1.0,1,tall,adult
0,2019-07-25,23:00:00,2019,July,Thursday,Based on Self Initiated,O,PSB,1.0,23.0,MALE,black,5.1,150.0,THN,BROOKLYN,88,0.4546002605939208,1,51421.0,23376.0,18769.0,8093.0,9276.0,PBBN,0.464,1.0,1,very_short,young_adult
1,2019-07-25,12:52:00,2019,July,Thursday,Based on Radio Run,O,PSB,2.0,22.0,MALE,black,5.11,180.0,MED,BROOKLYN,67,0.9153891737304513,1,155252.0,142116.0,3902.0,10536.0,9234.0,PBBS,0.276,2.0,2,very_short,young_adult
